currency_co,open_dt,agreement_amt_rub,applied_amt_rub,month_pay_rub,term_cnt,region_name,score_day,score_hour,age,born_in_russia,gender,marital,education,child_minor,reg_fact,residence_period,work_status,website,gen_property,gen_exp,pre_exp,gen_industry,salary300,income_confirmation,flat_owner,house_owner,auto_owner,garage_owner,land_owner,account_owner,card_owner,current_credit,email_shown,work_phone_shown,home_phone_shown,current_phone_shown,mobile_phone_shown,phone_work_same,phone_reg_same,reg_state,auto_number_shown,inn_number_shown,drvlic_number_shown,pension_number_shown,UCI,OL,child_adult,previous_score,default
nom,lin,lin,lin,lin,lin,nom,nom,lin,lin,bin,bin,nom,nom,lin,bin,lin,nom,bin,nom,lin,lin,nom,lin,bin,nom,nom,nom ,bin,bin,bin,nom,bin,bin,bin,bin,bin,bin,bin,bin,nom,bin,bin,bin,bin,lin,lin,bin,lin,bin
3,733873,77453.6984,81032.64,175570.72,22,7,6,15,22,1,1,1,1,0,0,24,2,0,5,5,24,3,20000,2,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,6,0,0,0,1,0,2200,0,47.14407595,0
3,733871,101836.8,101836.8,284192.5632,36,2,5,13,22,1,1,1,2,0,1,84,2,0,5,9,1,20,24880,1,2,1,2,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,1500,0,44.41244701,0
3,733873,45294.6752,51193.832,48779.2461,60,5,4,13,46,1,0,3,2,0,0,30,2,0,4,19,60,21,11526,1,2,1,1,0,0,1,2,0,0,1,0,1,1,0,0,16,0,0,1,0,0,1950,1,58.04833055,0
3,733872,185530.982,205957.96,198867.604,60,5,7,7,45,1,0,3,1,1,1,228,1,0,4,336,0,21,23000,1,1,1,2,0,0,1,2,1,0,1,0,0,1,0,0,16,0,0,0,1,0,7300,1,53.55071707,0
3,733872,95741.0298,165871.5,100849.872,60,2,3,10,22,0,0,1,1,0,1,180,2,0,4,29,0,20,17000,1,1,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,0,0,0,3300,0,45.62177851,0
3,733873,199045.8,398091.6,828694.014,60,7,3,12,29,1,1,2,3,1,0,36,3,0,5,18,0,19,53000,2,1,1,1,0,0,1,2,0,0,1,1,1,1,0,1,6,0,0,1,0,0,2400,0,52.36752629,0
2,733873,299984.8846,440679,695669.0898,60,2,3,15,43,1,1,2,2,0,1,180,2,0,2,132,8,20,17400,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,69198,2000,1,65.49570216,0
3,733873,50667.15,50667.15,59449.456,60,5,5,13,23,1,0,1,3,0,0,4,2,0,4,7,0,1,10400,1,1,1,2,0,0,1,2,1,0,1,0,1,1,0,0,16,0,0,0,1,0,2000,0,49.50882655,0
2,733873,255593.82,255593.82,462125.378,60,7,3,12,29,1,0,2,3,2,1,42,2,0,5,24,4,17,38000,2,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,7650,0,52.17945055,0
3,733873,101709.6,101709.6,407855.496,60,7,4,15,34,1,1,2,1,1,1,24,2,0,5,11,10,3,30000,2,3,1,1,0,0,1,2,1,0,1,0,1,1,0,0,3,1,0,1,0,0,4050,0,57.94088005,0
2,733873,299978.4051,441274.5,1632421.467,60,2,5,11,48,0,1,2,3,1,0,84,4,0,5,25,9,19,101400,2,1,2,1,0,1,1,3,0,1,1,1,1,1,0,1,8,1,0,1,0,0,17500,0,57.92062581,0
3,733873,258207.18,402400.8,387646.104,60,2,6,12,39,1,1,2,3,1,1,120,2,0,5,16,11,20,78300,1,3,1,3,0,1,1,1,0,0,1,1,1,1,0,0,8,1,0,1,0,0,34500,0,47.11465647,0
3,733873,200304,200304,469372.3632,60,5,4,16,23,1,1,2,3,0,1,264,2,0,6,7,0,21,37236,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,16,0,1,0,0,0,3500,0,53.41091677,0
3,733872,40091.4,40091.4,119271.915,17,5,2,14,47,1,0,4,3,0,0,40,1,0,1,144,0,2,18000,1,1,1,2,0,0,0,2,0,0,1,0,1,1,0,0,16,0,1,0,0,0,5650,1,63.0010887,0
3,733872,51784.725,51784.725,97221.645,36,5,2,14,30,1,0,2,2,1,0,72,2,0,1,77,53,4,11300,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1150,0,54.41881751,0
3,733873,299999.886,404721.6,1595277.64,60,7,5,12,41,1,1,1,5,0,1,42,4,0,5,144,24,20,104000,2,3,1,1,0,0,0,1,0,0,1,1,1,1,0,0,14,0,0,0,1,0,26900,0,51.69427718,0
3,733872,132697.2,132697.2,297739.3425,24,2,3,10,24,1,1,2,3,1,1,6,2,0,2,8,4,19,25500,1,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,0,1,0,6500,0,51.33685576,0
3,733873,233688,400608,1267924.32,60,2,4,13,32,1,1,2,3,0,1,108,4,1,5,8,42,20,87000,2,3,1,1,0,0,0,3,0,0,1,1,1,1,0,0,8,0,0,1,0,0,22000,0,61.85809337,0
3,733871,193106.91,334095,204832.6422,60,1,2,12,48,1,1,1,2,0,1,300,1,0,5,24,0,20,26979,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,5,0,0,0,1,0,1050,1,41.06676424,0
3,733873,213824.8788,354517.8,229189.8491,60,6,6,11,51,1,1,2,3,1,0,24,3,0,1,27,21,2,35973.5,1,1,1,2,0,0,0,2,1,0,1,1,1,1,0,0,12,0,0,0,1,0,17400,0,43.52292897,0
3,733871,299983.9005,300685.5,2671246.55,36,7,2,16,49,1,1,2,3,0,0,6,4,0,2,65,5,1,140721,2,3,1,1,0,0,1,1,1,0,1,1,0,1,0,0,14,0,0,0,1,0,18550,1,66.30274313,0
3,733871,53461.28,53461.28,81394.7988,30,5,2,16,46,1,0,3,3,0,1,266,2,0,1,58,0,13,15200,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,5300,1,60.68303599,0
3,733871,150342.75,150342.75,311042.445,60,7,2,17,50,1,0,4,2,0,1,360,1,0,1,168,0,2,27000,2,1,1,2,0,0,1,1,0,0,1,0,0,1,0,0,6,0,1,0,0,0,9000,1,48.022922,0
3,733873,99522.9,99522.9,371752.8645,18,2,3,13,30,1,1,1,3,0,1,358,2,0,1,111,0,2,45000,1,3,1,1,0,1,1,2,1,0,1,1,1,1,0,0,8,0,0,1,0,0,14223.95,0,63.84755741,0
3,733876,66819,66819,122111.7225,60,5,3,7,29,1,1,2,1,1,0,72,2,0,4,72,0,21,26500,1,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0,16,0,0,1,0,0,8500,0,63.57846077,0
2,733873,299984.8846,380746.656,462125.378,60,5,4,10,24,1,1,1,3,0,1,7,2,1,5,7,0,3,35000,2,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,11,0,0,1,0,0,2000,0,49.50882655,1
3,733871,50114.25,50114.25,70661.0925,40,2,7,13,49,1,0,3,3,0,1,160,2,0,5,6,39,20,13050,2,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,17,0,0,0,1,0,6200,0,54.8402051,0
3,733872,75155.5584,151057.92,159255.7824,24,7,5,13,53,1,0,3,1,0,1,144,2,0,5,16,108,3,17845,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,1700,1,52.68736842,0
3,733873,238093.8,408160.8,309278.7442,60,5,3,14,24,1,0,2,3,0,1,96,2,0,6,41,0,20,26387,1,1,1,1,0,0,1,2,1,0,1,0,0,1,0,0,16,0,0,1,0,0,3600,0,63.83635433,0
3,733873,107897.088,153566.4,114340.2,60,5,4,15,39,1,0,2,2,1,0,60,2,0,1,56,180,13,14600,1,2,3,2,0,1,1,2,1,0,1,0,1,1,0,0,2,0,0,0,1,2000,4300,1,54.41881751,0
3,733873,100186.386,100186.386,136916.971,60,2,3,14,43,1,0,2,2,0,0,276,3,0,1,283,0,13,16216,1,1,1,2,0,1,1,2,1,0,1,0,0,1,0,0,17,0,0,0,1,5000,7800,1,52.3097765,0
2,733873,156897.49,156897.49,155414.3647,60,5,2,9,27,1,0,2,3,1,1,120,2,0,5,20,0,1,25022,1,1,1,2,0,0,1,2,1,0,1,0,0,1,0,0,16,0,0,1,1,0,6690,0,51.33685576,0
2,733871,68134.05,103682.25,64294.8444,60,1,5,16,32,1,1,2,2,1,1,120,1,0,2,13,1,20,20476,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,5,0,0,0,1,0,6200,0,46.31963687,0
3,733873,102840.33,102840.33,133443.6218,48,5,4,11,24,0,1,2,1,0,1,91,2,0,1,30,0,2,16450,1,1,2,2,0,1,1,2,1,0,1,1,1,1,0,0,4,0,0,0,1,0,1960,0,55.12216388,0
3,733873,66819,400914,308247.7403,60,2,2,13,39,1,1,2,2,2,0,240,2,0,5,14,48,9,19202,1,3,1,2,1,0,0,1,0,0,1,1,1,1,0,0,9,0,0,1,0,44718,3500,0,33.49710172,0
3,733873,132697.2,132697.2,338543.7315,36,2,3,15,30,1,0,2,4,0,0,1,2,1,4,17,12,24,27500,1,2,1,1,0,0,0,2,1,1,1,0,0,1,0,0,8,0,0,1,0,0,3500,0,63.83635433,0
3,733873,96205.47,96205.47,222446.9512,60,7,3,13,42,0,1,2,3,1,1,252,2,0,5,72,40,3,18090,1,1,1,2,0,0,1,2,1,0,1,0,1,1,0,0,3,0,0,1,0,11484,5199,0,58.62889539,0
3,733871,168818,168818,734695.936,48,5,6,14,35,0,1,3,1,1,1,144,3,0,5,5,18,20,52000,2,2,1,1,0,0,1,3,0,0,1,1,1,1,0,0,2,0,0,1,0,0,11000,0,44.92057563,0
2,733873,132184.8,132184.8,512583.28,60,7,4,18,40,1,1,2,3,2,0,84,3,0,3,39,19,19,40000,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,6,0,0,1,0,25000,14200,0,39.16735932,0
2,733873,299973.0942,324167.8,1541270.54,60,6,6,18,44,1,0,2,3,0,1,168,3,0,5,96,18,20,28000,1,2,1,1,0,1,1,1,0,0,1,1,1,1,0,0,13,1,0,1,0,156000,14000,1,53.04400302,0
3,733871,202581.6,202581.6,318390.748,48,7,6,16,44,1,1,1,2,0,1,280,2,0,5,7,19,21,61000,2,2,1,1,0,0,0,1,0,0,1,1,1,1,0,0,6,0,0,1,0,0,26300,0,40.10686244,0
2,733873,88254.9,152975.16,123053.8071,60,5,5,14,40,1,0,1,3,2,0,36,4,0,5,30,68,20,33930,1,3,1,2,0,0,1,2,1,0,1,1,1,1,0,1,4,0,0,0,1,0,18800,0,41.98990502,0
3,733873,101334.3,101334.3,394832.2109,60,1,5,14,50,1,0,2,1,0,1,168,2,0,5,356,0,16,29980,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,0,1,0,4800,1,50.68240248,0
3,733873,76300.89,76300.89,507566.79,36,5,3,12,31,1,0,1,3,0,0,84,2,0,4,96,0,21,40000,1,3,1,2,0,0,1,2,0,0,1,0,1,1,0,0,16,1,0,0,0,0,9900,0,64.85909828,0
3,733872,70903.56,70903.56,125094.138,60,5,7,8,37,1,0,2,1,1,1,120,2,0,1,144,0,2,12500,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,16,0,0,0,1,0,1100,1,56.74075763,0
3,733871,299975.5136,406838.4,913013.176,60,2,4,16,49,1,1,2,2,0,1,312,4,0,5,13,0,21,65000,1,2,1,2,0,0,0,1,0,0,1,1,0,1,0,0,9,0,0,1,0,0,2000,1,37.77574302,0
3,733873,299788.32,400608,2095847.52,24,1,4,9,37,1,1,3,3,1,0,12,4,0,5,96,0,20,120000,1,3,1,1,0,1,1,3,0,0,1,0,1,1,0,0,5,0,0,1,0,60000,47500,0,61.69755888,0
3,733873,298568.7,398091.6,1984818.369,60,2,3,16,30,1,1,2,2,0,1,228,2,0,5,36,0,20,101000,1,1,1,2,0,0,1,3,0,0,1,1,1,1,0,0,8,0,0,0,1,0,5000,0,51.25829646,0
3,733871,103569.45,103569.45,170722.545,36,5,2,13,27,1,1,2,1,1,0,24,2,0,5,50,0,20,20200,1,1,1,2,0,0,1,2,1,0,1,1,0,1,0,0,2,0,0,1,0,0,4450,0,49.02409605,0
3,733871,123314.4645,250571.25,130798.1925,60,5,2,12,24,1,1,2,3,0,1,180,2,0,5,3,39,3,22300,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,2,0,0,0,1,0,1700,0,63.83635433,0
2,733872,152768.72,152768.72,364588.426,60,5,3,16,28,1,1,1,1,0,1,324,2,0,1,54,0,2,31000,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2200,0,47.14407595,0
3,733873,238093.8,408160.8,1037408.7,60,2,3,15,42,1,1,2,3,1,0,36,2,0,5,72,118,25,60000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,1,0,1,0,0,5000,1,45.61293249,0
3,733873,46737.6,46737.6,190940.7895,24,5,4,14,38,1,1,1,3,1,1,216,2,0,5,232,0,3,26831,2,1,1,3,1,0,1,2,1,0,1,1,1,1,0,0,2,0,0,1,0,0,10764,1,66.37919996,0
3,733876,137508.696,150228,528669.024,12,5,4,14,24,1,1,1,2,2,0,84,2,0,4,57,0,9,35200,1,1,1,2,1,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,5500,0,47.23542377,0
3,733876,50854.8,50854.8,691626.6361,24,7,4,16,30,1,1,3,3,1,0,5,2,0,4,34,4,1,62353,1,1,1,2,0,0,1,3,1,0,1,1,0,1,0,0,3,0,0,1,0,0,22000,0,57.27546366,0
3,733877,121938.941,121938.941,328660.913,60,5,6,8,26,1,1,2,2,1,1,204,1,0,4,24,0,21,27000,1,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,16,0,0,0,1,0,5300,0,55.71912252,1
3,733877,100962.7409,101334.3,108265.5661,60,5,5,14,47,1,0,2,3,0,0,9,2,0,1,9,156,13,17563,1,1,2,2,1,1,1,1,1,0,1,0,1,1,0,0,16,0,0,0,1,0,2000,1,43.6835798,0
3,733877,299988.624,300456,1969656,60,7,4,15,38,1,1,2,3,1,1,22,4,0,5,46,10,5,230000,2,1,3,1,0,0,1,3,0,0,1,1,1,1,0,0,14,0,0,1,0,0,112000,0,64.86046565,0
3,733877,150943.065,150943.065,433986.1926,24,5,3,16,26,1,0,1,3,1,1,300,2,0,4,23,0,21,28400,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,3150,0,42.96925907,0
2,733877,176490.7012,198337.42,165863.3678,60,7,3,16,22,1,0,2,1,1,1,216,2,0,5,27,0,20,29580,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,14,0,0,0,1,0,6750,0,35.08406786,0
3,733877,125441.84,203419.2,135473.7969,60,7,4,17,27,1,0,2,2,1,1,36,2,0,5,30,9,20,24653,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,3,0,0,1,0,0,3400,0,32.74878507,0
3,733877,299988.624,308802,370619.1528,60,6,4,12,33,1,0,2,3,2,0,144,2,0,5,46,0,20,38062,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,13,0,0,1,1,0,8400,0,38.11500593,0
2,733877,176509.8,176509.8,181805.094,60,6,5,19,34,1,1,1,3,0,1,192,2,0,5,14,18,21,25000,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,13,0,0,0,1,0,3000,0,35.52699164,0
3,733877,299989.7964,335334,1250795.82,60,2,6,16,31,1,1,1,2,0,1,36,4,0,5,16,64,20,110000,2,3,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,1,0,0,0,0,32000,0,42.53101402,0
3,733876,58889.376,100152,62421.4032,60,5,5,11,50,1,0,2,1,0,0,36,2,0,1,42,36,10,9814,1,1,1,2,0,0,1,2,1,0,1,0,1,1,0,0,16,0,0,0,1,0,900,1,55.95565356,0
3,733877,100600.2,100600.2,344827.3055,36,2,6,15,45,1,1,2,2,1,1,252,3,0,4,26,22,19,33118,1,3,1,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,1,0,0,0,3700,0,47.41578482,0
3,733877,54686.7439,101334.3,59787.237,60,2,5,11,31,1,1,1,3,0,1,60,3,0,5,11,0,3,17400,1,3,1,2,0,0,0,3,0,1,1,1,1,1,0,0,8,0,0,1,0,0,3500,0,39.17540392,0
3,733876,118598.1225,222267.81,124901.2395,60,4,3,15,33,1,0,3,3,0,1,36,4,1,5,24,0,6,49500,2,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,10,0,0,0,1,0,24000,0,60.42607536,0
3,733876,299983.9005,304026.45,525514.7303,36,5,2,10,40,1,1,1,1,0,1,60,3,0,5,15,23,21,39150,1,1,1,1,1,1,1,2,1,0,1,1,1,1,0,0,2,0,0,0,1,0,4700,1,48.23421097,0
2,733877,231062.689,440679,215492.031,60,4,3,11,48,0,1,2,2,0,1,168,3,0,6,30,0,20,26700,1,1,1,1,0,0,0,2,0,0,1,1,1,1,0,0,10,0,0,0,1,5000,7500,1,54.55362829,1
3,733876,67066.8,67066.8,184155.4533,24,2,6,12,46,1,0,3,2,0,1,432,1,0,4,142,51,19,26022.08,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,8300,1,43.34567302,0
3,733876,286990.6,286990.6,450743.0471,60,7,6,18,23,1,0,1,2,0,1,108,2,0,5,20,8,24,30849,1,1,1,2,0,0,1,3,1,0,1,1,1,1,0,0,3,0,0,0,1,0,3000,0,42.8863723,0
3,733876,96935.3046,105494.274,120008.0303,48,5,4,8,29,1,1,1,3,0,1,252,2,0,4,113,3,9,23750,1,1,1,2,0,1,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,7150,0,57.14370122,0
3,733876,72343.128,257056.8,79841.1744,60,5,4,13,29,1,1,2,2,1,1,7,1,0,1,17,0,2,17972,1,1,1,2,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,1,0,0,5000,0,32.74878507,0
2,733876,282415.68,282415.68,467750.97,60,7,6,9,45,1,0,3,4,0,1,108,4,0,5,24,6,20,130000,2,2,3,1,0,1,1,2,0,0,1,1,1,1,0,0,14,0,0,1,0,0,79000,1,60.42607536,0
3,733876,153432.864,200304,319651.8,24,5,5,10,29,1,1,2,1,0,1,41,1,0,4,35,0,9,41500,1,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,12650,0,62.47390235,0
3,733876,245093.8936,253335.75,262793.618,60,2,5,17,22,1,0,2,3,0,1,252,2,0,5,14,9,20,24000,1,2,1,2,0,0,0,2,1,1,1,1,1,1,0,0,8,0,0,0,1,0,2000,0,57.12685725,0
3,733876,60395.2428,135112.4,64769.50675,60,1,5,17,40,1,1,2,1,0,1,228,2,0,6,18,1,20,21750,1,1,2,2,0,1,1,2,1,0,1,1,1,1,0,0,5,0,0,0,1,0,7050,1,55.12216388,0
3,733876,81177.5121,154592.238,85504.76779,60,6,4,9,25,1,1,1,3,0,1,156,2,0,2,9,19,3,24453,2,1,1,2,0,0,1,3,0,0,1,1,1,1,0,0,12,0,0,0,1,0,7340,0,49.50882655,0
2,733876,92229.1328,176458.8,86106.01244,60,4,2,10,47,1,1,2,2,0,1,12,1,0,5,7,0,20,16826,1,1,1,2,0,0,0,1,0,0,1,0,1,1,0,0,10,0,0,0,1,0,300,1,39.57498276,0
3,733876,196624.0761,202363.23,207052.4173,60,5,3,12,34,1,1,2,3,0,0,48,3,0,1,12,0,2,35863,1,1,1,2,0,0,1,2,0,0,1,0,0,1,0,0,16,0,1,0,0,0,8577,0,49.09493953,0
2,733876,220308,323118.4,274127.7757,60,2,4,17,47,1,0,3,3,0,1,336,3,1,5,101,37,3,36540,1,3,1,2,0,0,0,1,1,0,1,0,1,1,0,0,17,0,0,0,1,0,6380,1,39.61994067,0
3,733876,215632.95,215632.95,322671.4877,60,7,3,17,28,1,1,2,1,2,1,10,4,0,5,10,29,20,36059,1,3,2,2,0,0,1,2,0,0,1,0,0,1,0,0,6,0,1,0,0,0,11500,0,48.05761594,0
3,733877,85946.1042,152576.97,91512.6486,60,5,6,14,25,1,1,2,2,1,1,258,1,0,4,11,0,21,25910,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,7635,0,46.31963687,1
3,733877,79784.1915,101181.615,84017.23218,60,5,4,8,28,1,0,2,2,1,1,84,2,0,4,40,0,9,12342,1,1,3,2,0,0,1,1,0,0,1,1,1,1,0,0,16,0,0,0,1,2500,3100,0,32.74878507,0
3,733877,157606.98,157606.98,314300.1749,60,7,6,17,44,1,0,2,3,0,1,327,3,0,4,8,2,1,34295,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,0,1,0,6060,1,49.09493953,0
3,733877,299983.3061,405337.2,1360244.087,60,2,5,17,46,1,0,1,3,0,1,72,3,0,4,334,0,12,129000,1,2,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,41000,0,44.80726844,0
3,733877,283764,283764,810900.0307,60,7,4,10,41,1,0,3,1,0,1,480,4,0,5,60,18,22,75456,1,2,1,2,0,0,0,2,0,0,1,1,1,1,0,0,14,0,0,1,0,0,26200,1,57.53643366,0
2,733877,130264.2324,135324.18,121644.6705,60,7,5,18,47,1,0,1,3,1,0,120,2,0,1,105,1,2,12800,1,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,14,0,1,0,0,17800,5200,0,38.21104034,0
2,733876,132203.7,132203.7,710374.548,36,2,3,10,34,1,1,1,3,0,0,24,4,0,5,3,0,16,50000,2,1,1,2,0,0,1,3,0,1,1,1,1,1,0,0,9,0,0,0,1,0,2000,0,46.14253098,0
3,733878,40533.72,40533.72,163148.223,24,5,6,11,29,1,0,2,1,1,1,336,2,0,5,12,0,20,25000,1,1,3,1,0,0,1,2,1,0,1,0,1,1,0,0,16,0,0,1,1,0,5000,0,65.33447864,0
3,733878,117708.15,117708.15,430025.5386,24,2,2,16,21,1,1,1,3,0,1,252,2,0,2,37,0,1,42654,1,2,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,0,1,0,8000,0,49.50882655,0
2,733878,117497.6,202683.36,317977.88,60,5,5,9,51,1,1,2,1,0,1,160,1,0,5,39,0,19,27900,1,1,2,1,1,1,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,2400,1,63.04747524,0
3,733878,50076,100252.152,135709.4319,60,5,4,12,23,1,0,1,1,0,1,204,2,0,5,36,15,20,18927.3,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,2,0,0,0,1,0,3200,0,47.14407595,0
3,733878,100892.7,100892.7,752659.542,24,2,2,16,28,0,1,1,3,0,1,84,3,0,5,4,32,17,65000,2,3,1,1,0,0,1,3,1,1,1,1,1,1,0,0,8,1,0,0,0,0,21500,0,59.48651942,0
3,733878,88500.984,103490.4,95631.8064,60,5,5,7,36,1,1,2,1,0,1,96,2,0,5,30,0,21,16188,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,0,1,0,1500,0,51.18315024,0
3,733878,299970.2754,401835.6,392794.299,60,5,3,13,36,1,0,2,3,0,1,36,4,0,5,10,29,3,45000,2,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,11,0,0,0,1,0,12700,0,55.5684496,0
2,733878,159498.35,159498.35,165443.2885,60,6,2,14,27,1,0,2,2,2,1,192,2,0,3,13,24,3,18500,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,13,0,0,1,0,10000,7300,0,47.21461988,0
2,733878,292638,292638,317459.5552,60,1,6,16,47,0,1,2,2,0,0,12,3,0,5,117,60,20,36596,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,5,0,0,1,0,0,2200,1,49.10458304,0
2,733878,147091.5,147091.5,401874.5708,60,7,5,12,43,1,0,3,3,0,1,180,3,0,5,24,132,20,32190,2,3,1,2,0,0,0,2,0,0,1,1,1,1,0,0,14,0,0,1,0,0,3400,0,45.41834531,0
3,733878,107541.6138,141175.614,116696.232,60,5,7,9,24,1,1,2,1,1,1,6,1,0,1,12,0,5,13750,1,1,1,2,0,0,1,2,1,0,1,0,1,1,0,0,16,0,0,0,1,0,2900,0,49.02409605,0
3,733878,201785.4,262321.02,355383.1382,60,7,2,16,31,1,1,1,1,0,1,166,2,0,5,48,0,20,49185.97,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,0,14,0,0,1,0,0,18000,0,56.41147432,0
3,733878,153020.595,153020.595,181606.86,60,4,2,9,36,1,0,3,5,0,1,144,2,0,3,108,0,13,16000,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,10,0,0,0,1,0,2000,0,48.46656684,0
3,733878,224673.78,224673.78,477850.95,60,7,6,11,25,0,1,1,1,0,1,112,2,0,5,17,41,5,31500,2,2,1,2,0,0,1,2,1,0,1,0,1,1,0,0,6,0,1,0,0,0,1800,0,47.14407595,0
3,733878,201785.4,356487.54,219451.7118,60,5,2,9,55,1,1,2,2,1,0,8,3,0,4,10,156,20,36358,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,1,16,0,0,1,1,0,8200,1,38.47952552,0
2,733878,220637.25,235346.4,235493.4915,60,6,5,12,31,1,1,2,2,1,0,24,2,0,5,9,23,20,29500,2,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,13,0,0,0,1,0,5500,0,32.74878507,0
3,733878,135450.6669,149284.35,142649.49,60,2,3,16,38,1,0,2,1,0,1,444,1,0,6,38,0,20,30000,1,1,1,2,0,0,0,1,0,0,1,1,0,1,0,0,8,0,1,0,0,0,6200,0,41.29217761,0
2,733878,298402.9686,438957,873524.43,60,2,6,17,33,1,1,1,2,1,1,196,3,1,5,123,0,20,65000,2,2,1,1,1,0,0,2,0,1,1,1,1,1,0,0,9,1,1,0,1,0,8500,0,47.4365606,0
3,733878,179992.5768,203466.945,192153.5102,60,5,2,10,44,1,0,3,2,0,1,114,1,0,4,113,0,21,19120,1,1,2,2,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,2750,1,56.8535652,0
2,733878,176509.8,311833.98,195396.3486,60,5,5,13,22,1,1,2,2,1,1,259,1,0,4,8,0,21,21530,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,4150,0,46.31963687,0
3,733878,299989.7964,402400.8,464957.9613,60,5,6,17,50,1,0,2,3,0,1,252,3,0,5,65,8,3,34482.76,2,2,1,1,0,0,1,2,0,0,1,1,1,1,0,0,11,0,0,1,0,0,2500,1,64.13984424,0
3,733878,129041.7633,152516.1315,196122.4777,36,5,2,9,31,1,1,2,1,1,1,82,2,0,1,64,0,2,20003.59,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,11,0,0,0,1,0,4350,0,56.74075763,0
2,733878,235278.4,441147,899057.586,60,4,2,17,40,1,1,2,3,1,1,30,4,0,5,43,0,20,69600,1,3,1,1,0,0,1,3,0,1,1,0,1,1,0,0,10,0,0,1,1,30000,23000,1,57.1459723,0
3,733878,299983.3061,405337.2,2260599.343,60,2,5,9,51,1,1,2,3,0,0,12,4,1,5,192,72,12,124500,1,2,1,1,0,0,0,1,0,1,1,1,1,1,0,0,9,0,0,1,0,0,14000,1,59.61340981,0
2,733878,85056.1201,95699.01,78299.19,60,4,7,10,34,1,0,3,2,1,1,324,2,0,1,204,0,4,11000,1,2,1,2,0,0,1,2,1,0,1,1,1,1,0,0,10,0,0,0,1,0,500,0,51.01659438,0
3,733878,299983.9005,397573.05,1867878.372,60,7,2,13,44,1,0,2,3,1,1,72,4,0,5,120,50,19,91698,1,1,1,1,0,0,1,3,1,0,1,0,0,1,0,0,3,0,0,1,1,34800,17740,0,63.01474608,0
